date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-07-14,SKU0056,16.0,26691.84,1668.24,0
2025-07-15,SKU0056,27.0,45042.48,1668.24,0
2025-07-16,SKU0056,28.0,46710.72,1668.24,0
2025-07-17,SKU0056,14.0,23355.36,1668.24,0
2025-07-18,SKU0056,31.0,51715.44,1668.24,0
2025-07-19,SKU0056,37.0,61724.88,1668.24,0
2025-07-20,SKU0056,29.0,48378.96,1668.24,0
2025-07-21,SKU0056,16.0,26691.84,1668.24,0
2025-07-22,SKU0056,12.0,20018.88,1668.24,0
2025-07-23,SKU0056,19.0,31696.56,1668.24,0
2025-07-24,SKU0056,17.0,28360.08,1668.24,0
2025-07-25,SKU0056,19.0,31696.56,1668.24,0
2025-07-26,SKU0056,15.0,25023.6,1668.24,0
2025-07-27,SKU0056,37.0,61724.88,1668.24,0
2025-07-28,SKU0056,30.0,50047.2,1668.24,0
2025-07-29,SKU0056,20.0,33364.8,1668.24,0
2025-07-30,SKU0056,20.0,33364.8,1668.24,0
2025-07-31,SKU0056,16.0,26691.84,1668.24,0
2025-08-01,SKU0056,16.0,26691.84,1668.24,0
2025-08-02,SKU0056,33.0,55051.92,1668.24,0
2025-08-03,SKU0056,24.0,40037.76,1668.24,0
2025-08-04,SKU0056,12.0,20018.88,1668.24,0
2025-08-05,SKU0056,25.0,41706.0,1668.24,0
2025-08-06,SKU0056,25.0,41706.0,1668.24,0
2025-08-07,SKU0056,17.0,28360.08,1668.24,0
2025-08-08,SKU0056,21.0,35033.04,1668.24,0
2025-08-09,SKU0056,17.0,28360.08,1668.24,0
2025-08-10,SKU0056,24.0,40037.76,1668.24,0
2025-08-11,SKU0056,30.0,50047.2,1668.24,0
2025-08-12,SKU0056,16.0,26691.84,1668.24,0
2025-08-13,SKU0056,25.0,41706.0,1668.24,0
2025-08-14,SKU0056,23.0,38369.52,1668.24,0
2025-08-15,SKU0056,20.0,33364.8,1668.24,0
2025-08-16,SKU0056,22.0,36701.28,1668.24,0
2025-08-17,SKU0056,23.0,38369.52,1668.24,0
2025-08-18,SKU0056,,28360.08,1668.24,0
2025-08-19,SKU0056,17.0,28360.08,1668.24,0
2025-08-20,SKU0056,15.0,25023.6,1668.24,0
2025-08-21,SKU0056,17.0,28360.08,1668.24,0
2025-08-22,SKU0056,19.0,31696.56,1668.24,0
2025-08-23,SKU0056,19.0,31696.56,1668.24,0
2025-08-24,SKU0056,23.0,38369.52,1668.24,0
2025-08-25,SKU0056,13.0,21687.12,1668.24,0
2025-08-26,SKU0056,18.0,30028.32,1668.24,0
2025-08-27,SKU0056,27.0,45042.48,1668.24,0
2025-08-28,SKU0056,12.0,20018.88,1668.24,0
2025-08-29,SKU0056,18.0,30028.32,1668.24,0
2025-08-30,SKU0056,17.0,28360.08,1668.24,0
2025-08-31,SKU0056,30.0,50047.2,1668.24,0
2025-09-01,SKU0056,15.0,25023.6,1668.24,0
2025-09-02,SKU0056,20.0,33364.8,1668.24,0
2025-09-03,SKU0056,22.0,36701.28,1668.24,0
2025-09-04,SKU0056,12.0,20018.88,1668.24,0
2025-09-05,SKU0056,14.0,23355.36,1668.24,0
2025-09-06,SKU0056,24.0,40037.76,1668.24,0
2025-09-07,SKU0056,16.0,26691.84,1668.24,0
2025-09-08,SKU0056,9.0,15014.16,1668.24,0
2025-09-09,SKU0056,8.0,13345.92,1668.24,0
2025-09-10,SKU0056,17.0,28360.08,1668.24,0
2025-09-11,SKU0056,17.0,28360.08,1668.24,0
2025-09-12,SKU0056,20.0,33364.8,1668.24,0
2025-09-13,SKU0056,20.0,33364.8,1668.24,0
2025-09-14,SKU0056,11.0,18350.64,1668.24,0
2025-09-15,SKU0056,14.0,23355.36,1668.24,0
2025-09-16,SKU0056,17.0,28360.08,1668.24,0
2025-09-17,SKU0056,12.0,20018.88,1668.24,0
2025-09-18,SKU0056,24.0,40037.76,1668.24,0
2025-09-19,SKU0056,25.0,41706.0,1668.24,0
2025-09-20,SKU0056,24.0,40037.76,1668.24,0
2025-09-21,SKU0056,31.0,51715.44,1668.24,0
2025-09-22,SKU0056,22.0,36701.28,1668.24,0
2025-09-23,SKU0056,18.0,30028.32,1668.24,0
2025-09-24,SKU0056,10.0,16682.4,1668.24,0
2025-09-25,SKU0056,5.0,8341.2,1668.24,0
2025-09-26,SKU0056,15.0,25023.6,1668.24,0
2025-09-27,SKU0056,21.0,35033.04,1668.24,0
2025-09-28,SKU0056,6.0,10009.44,1668.24,0
2025-09-29,SKU0056,14.0,23355.36,1668.24,0
2025-09-30,SKU0056,11.0,18350.64,1668.24,0
2025-10-01,SKU0056,10.0,16682.4,1668.24,0
2025-10-02,SKU0056,25.0,41706.0,1668.24,0
2025-10-03,SKU0056,8.0,13345.92,1668.24,0
2025-10-04,SKU0056,15.0,25023.6,1668.24,0
2025-10-05,SKU0056,44.0,73402.56,1668.24,0
2025-10-06,SKU0056,17.0,28360.08,1668.24,0
2025-10-07,SKU0056,25.0,41706.0,1668.24,0
2025-10-08,SKU0056,18.0,30028.32,1668.24,0
2025-10-09,SKU0056,13.0,21687.12,1668.24,0
2025-10-10,SKU0056,12.0,20018.88,1668.24,0
2025-10-11,SKU0056,16.0,26691.84,1668.24,0
2025-10-12,SKU0056,12.0,20018.88,1668.24,0
2025-10-13,SKU0056,12.0,20018.88,1668.24,0
2025-10-14,SKU0056,12.0,20018.88,1668.24,0
2025-10-15,SKU0056,15.0,25023.6,1668.24,0
2025-10-16,SKU0056,17.0,28360.08,1668.24,0
2025-10-17,SKU0056,17.0,28360.08,1668.24,0
2025-10-18,SKU0056,16.0,26691.84,1668.24,0
2025-10-19,SKU0056,25.0,41706.0,1668.24,0
2025-10-20,SKU0056,31.0,43625.06,1407.26,1
2025-10-21,SKU0056,34.0,44850.78,1319.14,1
2025-10-22,SKU0056,39.0,51033.45,1308.55,1
2025-10-23,SKU0056,27.0,35886.84,1329.14,1
2025-10-24,SKU0056,26.0,38008.39,1461.86,1
2025-10-25,SKU0056,39.0,58042.62,1488.27,1
2025-10-26,SKU0056,35.0,44138.22,1261.09,1
2025-10-27,SKU0056,35.0,48017.59,1371.93,1
2025-10-28,SKU0056,53.0,73294.31,1382.91,1
2025-10-29,SKU0056,37.0,52191.53,1410.58,1
2025-10-30,SKU0056,9.0,15014.16,1668.24,0
2025-10-31,SKU0056,11.0,18350.64,1668.24,0
2025-11-01,SKU0056,29.0,48378.96,1668.24,0
2025-11-02,SKU0056,15.0,25023.6,1668.24,0
2025-11-03,SKU0056,9.0,15014.16,1668.24,0
2025-11-04,SKU0056,21.0,35033.04,1668.24,0
2025-11-05,SKU0056,14.0,23355.36,1668.24,0
2025-11-06,SKU0056,22.0,36701.28,1668.24,0
2025-11-07,SKU0056,14.0,23355.36,1668.24,0
2025-11-08,SKU0056,23.0,38369.52,1668.24,0
2025-11-09,SKU0056,26.0,43374.24,1668.24,0
2025-11-10,SKU0056,25.0,41706.0,1668.24,0
2025-11-11,SKU0056,16.0,26691.84,1668.24,0
2025-11-12,SKU0056,21.0,35033.04,1668.24,0
2025-11-13,SKU0056,18.0,30028.32,1668.24,0
2025-11-14,SKU0056,12.0,20018.88,1668.24,0
2025-11-15,SKU0056,28.0,46710.72,1668.24,0
2025-11-16,SKU0056,14.0,23355.36,1668.24,0
2025-11-17,SKU0056,20.0,33364.8,1668.24,0
2025-11-18,SKU0056,19.0,31696.56,1668.24,0
2025-11-19,SKU0056,21.0,35033.04,1668.24,0
2025-11-20,SKU0056,17.0,28360.08,1668.24,0
2025-11-21,SKU0056,16.0,26691.84,1668.24,0
2025-11-22,SKU0056,35.0,58388.4,1668.24,0
2025-11-23,SKU0056,33.0,55051.92,1668.24,0
2025-11-24,SKU0056,10.0,16682.4,1668.24,0
2025-11-25,SKU0056,34.0,44416.06,1306.35,1
2025-11-26,SKU0056,30.0,39385.28,1312.84,1
2025-11-27,SKU0056,33.0,48293.88,1463.45,1
2025-11-28,SKU0056,40.0,53862.03,1346.55,1
2025-11-29,SKU0056,49.0,70238.61,1433.44,1
2025-11-30,SKU0056,62.0,81218.92,1309.98,1
2025-12-01,SKU0056,22.0,36701.28,1668.24,0
2025-12-02,SKU0056,10.0,16682.4,1668.24,0
2025-12-03,SKU0056,30.0,50047.2,1668.24,0
2025-12-04,SKU0056,10.0,16682.4,1668.24,0
2025-12-05,SKU0056,21.0,35033.04,1668.24,0
2025-12-06,SKU0056,22.0,36701.28,1668.24,0
2025-12-07,SKU0056,21.0,35033.04,1668.24,0
2025-12-08,SKU0056,13.0,21687.12,1668.24,0
2025-12-09,SKU0056,13.0,21687.12,1668.24,0
2025-12-10,SKU0056,23.0,38369.52,1668.24,0
2025-12-11,SKU0056,21.0,35033.04,1668.24,0
2025-12-12,SKU0056,26.0,43374.24,1668.24,0
2025-12-13,SKU0056,21.0,35033.04,1668.24,0
2025-12-14,SKU0056,14.0,23355.36,1668.24,0
2025-12-15,SKU0056,27.0,45042.48,1668.24,0
2025-12-16,SKU0056,31.0,51715.44,1668.24,0
2025-12-17,SKU0056,13.0,21687.12,1668.24,0
2025-12-18,SKU0056,20.0,33364.8,1668.24,0
2025-12-19,SKU0056,23.0,38369.52,1668.24,0
2025-12-20,SKU0056,31.0,51715.44,1668.24,0
2025-12-21,SKU0056,29.0,48378.96,1668.24,0
2025-12-22,SKU0056,25.0,41706.0,1668.24,0
2025-12-23,SKU0056,12.0,20018.88,1668.24,0
2025-12-24,SKU0056,24.0,40037.76,1668.24,0
2025-12-25,SKU0056,21.0,35033.04,1668.24,0
2025-12-26,SKU0056,27.0,45042.48,1668.24,0
2025-12-27,SKU0056,34.0,56720.16,1668.24,0
2025-12-28,SKU0056,37.0,61724.88,1668.24,0
2024-10-23,SKU0057,13.0,89301.41,6869.34,1
2024-10-24,SKU0057,11.0,76919.34,6992.67,1
2024-10-25,SKU0057,17.0,114676.17,6745.66,1
2024-10-26,SKU0057,25.0,161698.0,6467.92,1
2024-10-27,SKU0057,18.0,122656.67,6814.26,1
2024-10-28,SKU0057,17.0,121326.43,7136.85,1
2024-10-29,SKU0057,9.0,56814.31,6312.7,1
2024-10-30,SKU0057,9.0,73460.52,8162.28,0
2024-10-31,SKU0057,6.0,48973.68,8162.28,0
2024-11-01,SKU0057,6.0,48973.68,8162.28,0
2024-11-02,SKU0057,14.0,114271.92,8162.28,0
2024-11-03,SKU0057,7.0,57135.96,8162.28,0
2024-11-04,SKU0057,9.0,73460.52,8162.28,0
2024-11-05,SKU0057,4.0,32649.12,8162.28,0
2024-11-06,SKU0057,2.0,16324.56,8162.28,0
2024-11-07,SKU0057,7.0,57135.96,8162.28,0
2024-11-08,SKU0057,5.0,40811.4,8162.28,0
2024-11-09,SKU0057,11.0,89785.08,8162.28,0
2024-11-10,SKU0057,12.0,97947.36,8162.28,0
2024-11-11,SKU0057,2.0,16324.56,8162.28,0
2024-11-12,SKU0057,11.0,89785.08,8162.28,0
2024-11-13,SKU0057,11.0,89785.08,8162.28,0
2024-11-14,SKU0057,4.0,32649.12,8162.28,0
2024-11-15,SKU0057,6.0,48973.68,8162.28,0
2024-11-16,SKU0057,9.0,73460.52,8162.28,0
2024-11-17,SKU0057,11.0,89785.08,8162.28,0
2024-11-18,SKU0057,15.0,122434.2,8162.28,0
2024-11-19,SKU0057,8.0,65298.24,8162.28,0
2024-11-20,SKU0057,8.0,65298.24,8162.28,0
2024-11-21,SKU0057,7.0,57135.96,8162.28,0
2024-11-22,SKU0057,4.0,32649.12,8162.28,0
2024-11-23,SKU0057,10.0,81622.8,8162.28,0
2024-11-24,SKU0057,13.0,106109.64,8162.28,0
2024-11-25,SKU0057,23.0,156463.7,6802.77,1
2024-11-26,SKU0057,24.0,152146.32,6339.43,1
2024-11-27,SKU0057,13.0,85315.06,6562.7,1
2024-11-28,SKU0057,12.0,87546.78,7295.57,1
2024-11-29,SKU0057,22.0,136480.81,6203.67,1
2024-11-30,SKU0057,29.0,194482.18,6706.28,1
2024-12-01,SKU0057,10.0,81622.8,8162.28,0
2024-12-02,SKU0057,10.0,81622.8,8162.28,0
2024-12-03,SKU0057,8.0,65298.24,8162.28,0
2024-12-04,SKU0057,4.0,32649.12,8162.28,0
2024-12-05,SKU0057,8.0,65298.24,8162.28,0
2024-12-06,SKU0057,4.0,32649.12,8162.28,0
2024-12-07,SKU0057,13.0,106109.64,8162.28,0
2024-12-08,SKU0057,15.0,122434.2,8162.28,0
2024-12-09,SKU0057,10.0,81622.8,8162.28,0
2024-12-10,SKU0057,11.0,89785.08,8162.28,0
2024-12-11,SKU0057,6.0,48973.68,8162.28,0
2024-12-12,SKU0057,10.0,81622.8,8162.28,0
2024-12-13,SKU0057,6.0,48973.68,8162.28,0
2024-12-14,SKU0057,14.0,114271.92,8162.28,0
2024-12-15,SKU0057,20.0,163245.6,8162.28,0
2024-12-16,SKU0057,6.0,48973.68,8162.28,0
2024-12-17,SKU0057,8.0,65298.24,8162.28,0
2024-12-18,SKU0057,3.0,24486.84,8162.28,0
2024-12-19,SKU0057,15.0,122434.2,8162.28,0
2024-12-20,SKU0057,11.0,89785.08,8162.28,0
2024-12-21,SKU0057,11.0,89785.08,8162.28,0
2024-12-22,SKU0057,14.0,114271.92,8162.28,0
2024-12-23,SKU0057,12.0,97947.36,8162.28,0
2024-12-24,SKU0057,10.0,81622.8,8162.28,0
2024-12-25,SKU0057,10.0,81622.8,8162.28,0
2024-12-26,SKU0057,12.0,97947.36,8162.28,0
2024-12-27,SKU0057,11.0,89785.08,8162.28,0
2024-12-28,SKU0057,21.0,171407.88,8162.28,0
2024-12-29,SKU0057,11.0,89785.08,8162.28,0
2024-12-30,SKU0057,7.0,57135.96,8162.28,0
2024-12-31,SKU0057,17.0,138758.76,8162.28,0
2025-01-01,SKU0057,13.0,106109.64,8162.28,0
2025-01-02,SKU0057,19.0,155083.32,8162.28,0
2025-01-03,SKU0057,11.0,89785.08,8162.28,0
2025-01-04,SKU0057,13.0,106109.64,8162.28,0
2025-01-05,SKU0057,24.0,195894.72,8162.28,0
2025-01-06,SKU0057,11.0,89785.08,8162.28,0
2025-01-07,SKU0057,5.0,40811.4,8162.28,0
2025-01-08,SKU0057,12.0,97947.36,8162.28,0
2025-01-09,SKU0057,15.0,122434.2,8162.28,0
2025-01-10,SKU0057,9.0,73460.52,8162.28,0
2025-01-11,SKU0057,18.0,146921.04,8162.28,0
2025-01-12,SKU0057,13.0,106109.64,8162.28,0
2025-01-13,SKU0057,15.0,122434.2,8162.28,0
2025-01-14,SKU0057,11.0,89785.08,8162.28,0
2025-01-15,SKU0057,27.0,185931.6,6886.36,1
2025-01-16,SKU0057,24.0,161703.58,6737.65,1
2025-01-17,SKU0057,39.0,263226.73,6749.4,1
2025-01-18,SKU0057,27.0,181174.89,6710.18,1
2025-01-19,SKU0057,40.0,247970.6,6199.26,1
2025-01-20,SKU0057,34.0,240781.26,7081.8,1
2025-01-21,SKU0057,26.0,171861.76,6610.07,1
2025-01-22,SKU0057,21.0,137882.75,6565.85,1
2025-01-23,SKU0057,14.0,114271.92,8162.28,0
2025-01-24,SKU0057,14.0,114271.92,8162.28,0
2025-01-25,SKU0057,18.0,146921.04,8162.28,0
2025-01-26,SKU0057,31.0,253030.68,8162.28,0
2025-01-27,SKU0057,17.0,138758.76,8162.28,0
2025-01-28,SKU0057,13.0,106109.64,8162.28,0
2025-01-29,SKU0057,12.0,97947.36,8162.28,0
2025-01-30,SKU0057,15.0,122434.2,8162.28,0
2025-01-31,SKU0057,11.0,89785.08,8162.28,0
2025-02-01,SKU0057,24.0,195894.72,8162.28,0
2025-02-02,SKU0057,9.0,73460.52,8162.28,0
2025-02-03,SKU0057,11.0,89785.08,8162.28,0
2025-02-04,SKU0057,9.0,73460.52,8162.28,0
2025-02-05,SKU0057,19.0,155083.32,8162.28,0
2025-02-06,SKU0057,14.0,114271.92,8162.28,0
2025-02-07,SKU0057,16.0,130596.48,8162.28,0
2025-02-08,SKU0057,19.0,155083.32,8162.28,0
2025-02-09,SKU0057,15.0,122434.2,8162.28,0
2025-02-10,SKU0057,16.0,130596.48,8162.28,0
2025-02-11,SKU0057,13.0,106109.64,8162.28,0
2025-02-12,SKU0057,20.0,163245.6,8162.28,0
2025-02-13,SKU0057,10.0,81622.8,8162.28,0
2025-02-14,SKU0057,11.0,89785.08,8162.28,0
2025-02-15,SKU0057,21.0,171407.88,8162.28,0
2025-02-16,SKU0057,18.0,146921.04,8162.28,0
2025-02-17,SKU0057,16.0,130596.48,8162.28,0
2025-02-18,SKU0057,16.0,130596.48,8162.28,0
2025-02-19,SKU0057,8.0,65298.24,8162.28,0
2025-02-20,SKU0057,12.0,97947.36,8162.28,0
2025-02-21,SKU0057,13.0,106109.64,8162.28,0
2025-02-22,SKU0057,8.0,65298.24,8162.28,0
2025-02-23,SKU0057,12.0,97947.36,8162.28,0
2025-02-24,SKU0057,15.0,122434.2,8162.28,0
2025-02-25,SKU0057,15.0,122434.2,8162.28,0
2025-02-26,SKU0057,23.0,187732.44,8162.28,0
2025-02-27,SKU0057,10.0,81622.8,8162.28,0
2025-02-28,SKU0057,17.0,138758.76,8162.28,0
2025-03-01,SKU0057,22.0,179570.16,8162.28,0
2025-03-02,SKU0057,17.0,138758.76,8162.28,0
2025-03-03,SKU0057,14.0,114271.92,8162.28,0
2025-03-04,SKU0057,13.0,106109.64,8162.28,0
2025-03-05,SKU0057,14.0,114271.92,8162.28,0
2025-03-06,SKU0057,19.0,155083.32,8162.28,0
2025-03-07,SKU0057,11.0,89785.08,8162.28,0
2025-03-08,SKU0057,33.0,269355.24,8162.28,0
2025-03-09,SKU0057,14.0,114271.92,8162.28,0
2025-03-10,SKU0057,13.0,106109.64,8162.28,0
2025-03-11,SKU0057,10.0,81622.8,8162.28,0
2025-03-12,SKU0057,15.0,122434.2,8162.28,0
2025-03-13,SKU0057,19.0,155083.32,8162.28,0
2025-03-14,SKU0057,23.0,187732.44,8162.28,0
2025-03-15,SKU0057,15.0,122434.2,8162.28,0
2025-03-16,SKU0057,22.0,179570.16,8162.28,0
2025-03-17,SKU0057,12.0,97947.36,8162.28,0
2025-03-18,SKU0057,12.0,97947.36,8162.28,0
2025-03-19,SKU0057,11.0,89785.08,8162.28,0
2025-03-20,SKU0057,,163245.6,8162.28,0
2025-03-21,SKU0057,16.0,130596.48,8162.28,0
2025-03-22,SKU0057,30.0,244868.4,8162.28,0
2025-03-23,SKU0057,17.0,138758.76,8162.28,0
2025-03-24,SKU0057,14.0,114271.92,8162.28,0
2025-03-25,SKU0057,15.0,122434.2,8162.28,0
2025-03-26,SKU0057,8.0,65298.24,8162.28,0
2025-03-27,SKU0057,12.0,97947.36,8162.28,0
2025-03-28,SKU0057,9.0,73460.52,8162.28,0
2025-03-29,SKU0057,9.0,73460.52,8162.28,0
2025-03-30,SKU0057,17.0,138758.76,8162.28,0
2025-03-31,SKU0057,13.0,106109.64,8162.28,0
2025-04-01,SKU0057,19.0,155083.32,8162.28,0
2025-04-02,SKU0057,7.0,57135.96,8162.28,0
2025-04-03,SKU0057,9.0,73460.52,8162.28,0
2025-04-04,SKU0057,10.0,81622.8,8162.28,0
2025-04-05,SKU0057,15.0,122434.2,8162.28,0
2025-04-06,SKU0057,19.0,155083.32,8162.28,0
2025-04-07,SKU0057,11.0,89785.08,8162.28,0
2025-04-08,SKU0057,18.0,146921.04,8162.28,0
2025-04-09,SKU0057,21.0,171407.88,8162.28,0
2025-04-10,SKU0057,16.0,130596.48,8162.28,0
2025-04-11,SKU0057,10.0,81622.8,8162.28,0
2025-04-12,SKU0057,19.0,155083.32,8162.28,0
2025-04-13,SKU0057,20.0,163245.6,8162.28,0
2025-04-14,SKU0057,23.0,187732.44,8162.28,0
2025-04-15,SKU0057,23.0,187732.44,8162.28,0
2025-04-16,SKU0057,19.0,155083.32,8162.28,0
2025-04-17,SKU0057,10.0,81622.8,8162.28,0
2025-04-18,SKU0057,6.0,48973.68,8162.28,0
2025-04-19,SKU0057,18.0,146921.04,8162.28,0
2025-04-20,SKU0057,19.0,155083.32,8162.28,0
2025-04-21,SKU0057,14.0,114271.92,8162.28,0
2025-04-22,SKU0057,19.0,155083.32,8162.28,0
2025-04-23,SKU0057,17.0,138758.76,8162.28,0
2025-04-24,SKU0057,19.0,155083.32,8162.28,0
2025-04-25,SKU0057,20.0,163245.6,8162.28,0
2025-04-26,SKU0057,11.0,89785.08,8162.28,0
2025-04-27,SKU0057,19.0,155083.32,8162.28,0
2025-04-28,SKU0057,21.0,171407.88,8162.28,0
2025-04-29,SKU0057,11.0,89785.08,8162.28,0
2025-04-30,SKU0057,10.0,81622.8,8162.28,0
2025-05-01,SKU0057,21.0,171407.88,8162.28,0
2025-05-02,SKU0057,18.0,146921.04,8162.28,0
2025-05-03,SKU0057,27.0,220381.56,8162.28,0
2025-05-04,SKU0057,9.0,73460.52,8162.28,0
2025-05-05,SKU0057,14.0,114271.92,8162.28,0
2025-05-06,SKU0057,16.0,130596.48,8162.28,0
2025-05-07,SKU0057,20.0,163245.6,8162.28,0
2025-05-08,SKU0057,18.0,146921.04,8162.28,0
2025-05-09,SKU0057,14.0,114271.92,8162.28,0
2025-05-10,SKU0057,8.0,65298.24,8162.28,0
2025-05-11,SKU0057,12.0,97947.36,8162.28,0
2025-05-12,SKU0057,7.0,57135.96,8162.28,0
2025-05-13,SKU0057,13.0,106109.64,8162.28,0
2025-05-14,SKU0057,10.0,81622.8,8162.28,0
2025-05-15,SKU0057,11.0,89785.08,8162.28,0
2025-05-16,SKU0057,11.0,89785.08,8162.28,0
2025-05-17,SKU0057,10.0,81622.8,8162.28,0
2025-05-18,SKU0057,25.0,204057.0,8162.28,0
2025-05-19,SKU0057,17.0,138758.76,8162.28,0
2025-05-20,SKU0057,4.0,32649.12,8162.28,0
2025-05-21,SKU0057,21.0,171407.88,8162.28,0
2025-05-22,SKU0057,,155083.32,8162.28,0
2025-05-23,SKU0057,13.0,106109.64,8162.28,0
2025-05-24,SKU0057,16.0,130596.48,8162.28,0
2025-05-25,SKU0057,14.0,114271.92,8162.28,0
2025-05-26,SKU0057,10.0,81622.8,8162.28,0
2025-05-27,SKU0057,13.0,106109.64,8162.28,0
2025-05-28,SKU0057,17.0,138758.76,8162.28,0
2025-05-29,SKU0057,14.0,114271.92,8162.28,0
2025-05-30,SKU0057,14.0,114271.92,8162.28,0
2025-05-31,SKU0057,18.0,146921.04,8162.28,0
2025-06-01,SKU0057,26.0,170666.04,6564.08,1
2025-06-02,SKU0057,25.0,163664.88,6546.6,1
2025-06-03,SKU0057,40.0,261083.19,6527.08,1
2025-06-04,SKU0057,28.0,197935.92,7069.14,1
2025-06-05,SKU0057,30.0,199845.4,6661.51,1
2025-06-06,SKU0057,28.0,200694.32,7167.65,1
2025-06-07,SKU0057,36.0,249653.94,6934.83,1
2025-06-08,SKU0057,38.0,235003.89,6184.31,1
2025-06-09,SKU0057,13.0,106109.64,8162.28,0
2025-06-10,SKU0057,15.0,122434.2,8162.28,0
2025-06-11,SKU0057,15.0,122434.2,8162.28,0
2025-06-12,SKU0057,8.0,65298.24,8162.28,0
2025-06-13,SKU0057,13.0,106109.64,8162.28,0
2025-06-14,SKU0057,12.0,97947.36,8162.28,0
2025-06-15,SKU0057,13.0,106109.64,8162.28,0
2025-06-16,SKU0057,12.0,97947.36,8162.28,0
2025-06-17,SKU0057,16.0,130596.48,8162.28,0
2025-06-18,SKU0057,13.0,106109.64,8162.28,0
2025-06-19,SKU0057,11.0,89785.08,8162.28,0
2025-06-20,SKU0057,11.0,89785.08,8162.28,0
2025-06-21,SKU0057,13.0,106109.64,8162.28,0
2025-06-22,SKU0057,18.0,146921.04,8162.28,0
2025-06-23,SKU0057,9.0,73460.52,8162.28,0
2025-06-24,SKU0057,22.0,179570.16,8162.28,0
2025-06-25,SKU0057,9.0,73460.52,8162.28,0
2025-06-26,SKU0057,18.0,146921.04,8162.28,0
2025-06-27,SKU0057,14.0,114271.92,8162.28,0
2025-06-28,SKU0057,15.0,122434.2,8162.28,0
2025-06-29,SKU0057,18.0,146921.04,8162.28,0
2025-06-30,SKU0057,7.0,57135.96,8162.28,0
2025-07-01,SKU0057,7.0,57135.96,8162.28,0
2025-07-02,SKU0057,14.0,114271.92,8162.28,0
2025-07-03,SKU0057,9.0,73460.52,8162.28,0
2025-07-04,SKU0057,5.0,40811.4,8162.28,0
2025-07-05,SKU0057,8.0,65298.24,8162.28,0
2025-07-06,SKU0057,12.0,97947.36,8162.28,0
2025-07-07,SKU0057,8.0,65298.24,8162.28,0
2025-07-08,SKU0057,15.0,122434.2,8162.28,0
2025-07-09,SKU0057,10.0,81622.8,8162.28,0
2025-07-10,SKU0057,15.0,122434.2,8162.28,0
2025-07-11,SKU0057,18.0,146921.04,8162.28,0
2025-07-12,SKU0057,15.0,122434.2,8162.28,0
2025-07-13,SKU0057,12.0,97947.36,8162.28,0
2025-07-14,SKU0057,12.0,97947.36,8162.28,0
2025-07-15,SKU0057,6.0,48973.68,8162.28,0
2025-07-16,SKU0057,11.0,89785.08,8162.28,0
2025-07-17,SKU0057,12.0,97947.36,8162.28,0
2025-07-18,SKU0057,12.0,97947.36,8162.28,0
2025-07-19,SKU0057,11.0,89785.08,8162.28,0
2025-07-20,SKU0057,11.0,89785.08,8162.28,0
2025-07-21,SKU0057,8.0,65298.24,8162.28,0
2025-07-22,SKU0057,11.0,89785.08,8162.28,0
2025-07-23,SKU0057,7.0,57135.96,8162.28,0
2025-07-24,SKU0057,14.0,114271.92,8162.28,0
2025-07-25,SKU0057,9.0,73460.52,8162.28,0
2025-07-26,SKU0057,13.0,106109.64,8162.28,0
2025-07-27,SKU0057,9.0,73460.52,8162.28,0
2025-07-28,SKU0057,11.0,89785.08,8162.28,0
2025-07-29,SKU0057,9.0,73460.52,8162.28,0
2025-07-30,SKU0057,7.0,57135.96,8162.28,0
2025-07-31,SKU0057,11.0,89785.08,8162.28,0
2025-08-01,SKU0057,6.0,48973.68,8162.28,0
2025-08-02,SKU0057,14.0,114271.92,8162.28,0
2025-08-03,SKU0057,13.0,106109.64,8162.28,0
2025-08-04,SKU0057,9.0,73460.52,8162.28,0
2025-08-05,SKU0057,7.0,57135.96,8162.28,0
2025-08-06,SKU0057,13.0,106109.64,8162.28,0
2025-08-07,SKU0057,17.0,138758.76,8162.28,0
2025-08-08,SKU0057,10.0,81622.8,8162.28,0
2025-08-09,SKU0057,9.0,73460.52,8162.28,0
2025-08-10,SKU0057,14.0,114271.92,8162.28,0
2025-08-11,SKU0057,9.0,73460.52,8162.28,0
2025-08-12,SKU0057,11.0,89785.08,8162.28,0
2025-08-13,SKU0057,8.0,65298.24,8162.28,0
2025-08-14,SKU0057,8.0,65298.24,8162.28,0
2025-08-15,SKU0057,10.0,81622.8,8162.28,0
2025-08-16,SKU0057,17.0,138758.76,8162.28,0
2025-08-17,SKU0057,8.0,65298.24,8162.28,0
2025-08-18,SKU0057,9.0,73460.52,8162.28,0
2025-08-19,SKU0057,8.0,65298.24,8162.28,0
2025-08-20,SKU0057,8.0,65298.24,8162.28,0
2025-08-21,SKU0057,4.0,32649.12,8162.28,0
2025-08-22,SKU0057,18.0,146921.04,8162.28,0
2025-08-23,SKU0057,13.0,106109.64,8162.28,0
2025-08-24,SKU0057,6.0,48973.68,8162.28,0
2025-08-25,SKU0057,5.0,40811.4,8162.28,0
2025-08-26,SKU0057,5.0,40811.4,8162.28,0
2025-08-27,SKU0057,12.0,97947.36,8162.28,0
2025-08-28,SKU0057,6.0,48973.68,8162.28,0
2025-08-29,SKU0057,12.0,97947.36,8162.28,0
2025-08-30,SKU0057,9.0,73460.52,8162.28,0
2025-08-31,SKU0057,15.0,122434.2,8162.28,0
2025-09-01,SKU0057,8.0,65298.24,8162.28,0
