date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-08-04,SKU0022,0.0,592.0,7,372.0
2025-08-11,SKU0022,0.0,0.0,7,372.0
2025-08-18,SKU0022,0.0,0.0,7,372.0
2025-08-25,SKU0022,0.0,0.0,7,372.0
2025-09-01,SKU0022,0.0,633.0,7,372.0
2025-09-08,SKU0022,0.0,627.0,7,372.0
2025-09-15,SKU0022,0.0,0.0,7,372.0
2025-09-22,SKU0022,0.0,595.0,7,372.0
2025-09-29,SKU0022,0.0,0.0,7,372.0
2025-10-06,SKU0022,0.0,674.0,7,372.0
2025-10-13,SKU0022,0.0,609.0,7,372.0
2025-10-20,SKU0022,0.0,0.0,7,372.0
2025-10-27,SKU0022,739.0,739.0,7,372.0
2025-11-03,SKU0022,493.0,0.0,7,372.0
2025-11-10,SKU0022,756.0,502.0,7,372.0
2025-11-17,SKU0022,468.0,0.0,7,372.0
2025-11-24,SKU0022,197.0,514.0,7,372.0
2025-12-01,SKU0022,0.0,626.0,7,372.0
2025-12-08,SKU0022,0.0,0.0,7,372.0
2025-12-15,SKU0022,0.0,691.0,7,372.0
2025-12-22,SKU0022,0.0,0.0,7,372.0
2024-09-02,SKU0023,1643.0,0.0,10,1148.0
2024-09-09,SKU0023,1233.0,0.0,10,1148.0
2024-09-16,SKU0023,866.0,2285.0,10,1148.0
2024-09-23,SKU0023,435.0,0.0,10,1148.0
2024-09-30,SKU0023,1649.0,1612.0,10,1148.0
2024-10-07,SKU0023,1269.0,,10,1148.0
2024-10-14,SKU0023,894.0,2181.0,10,1148.0
2024-10-21,SKU0023,541.0,1529.0,10,1148.0
2024-10-28,SKU0023,115.0,1831.0,10,1148.0
2024-11-04,SKU0023,0.0,0.0,10,1148.0
2024-11-11,SKU0023,2180.0,2180.0,10,1148.0
2024-11-18,SKU0023,1688.0,0.0,10,1148.0
2024-11-25,SKU0023,1163.0,0.0,10,1148.0
2024-12-02,SKU0023,735.0,0.0,10,1148.0
2024-12-09,SKU0023,187.0,0.0,10,1148.0
2024-12-16,SKU0023,2080.0,2080.0,10,1148.0
2024-12-23,SKU0023,1609.0,0.0,10,1148.0
2024-12-30,SKU0023,1042.0,1738.0,10,1148.0
2025-01-06,SKU0023,476.0,2255.0,10,1148.0
2025-01-13,SKU0023,0.0,0.0,10,1148.0
2025-01-20,SKU0023,0.0,,10,1148.0
2025-01-27,SKU0023,0.0,1831.0,10,1148.0
2025-02-03,SKU0023,0.0,2132.0,10,1148.0
2025-02-10,SKU0023,0.0,2008.0,10,1148.0
2025-02-17,SKU0023,0.0,1924.0,10,1148.0
2025-02-24,SKU0023,0.0,1834.0,10,1148.0
2025-03-03,SKU0023,0.0,1387.0,10,1148.0
2025-03-10,SKU0023,0.0,0.0,10,1148.0
2025-03-17,SKU0023,2176.0,2176.0,10,1148.0
2025-03-24,SKU0023,1309.0,0.0,10,1148.0
2025-03-31,SKU0023,630.0,0.0,10,1148.0
2025-04-07,SKU0023,1558.0,1558.0,10,1148.0
2025-04-14,SKU0023,777.0,1960.0,10,1148.0
2025-04-21,SKU0023,0.0,0.0,10,1148.0
2025-04-28,SKU0023,0.0,0.0,10,1148.0
2025-05-05,SKU0023,0.0,2120.0,10,1148.0
2025-05-12,SKU0023,0.0,0.0,10,1148.0
2025-05-19,SKU0023,0.0,1660.0,10,1148.0
2025-05-26,SKU0023,0.0,1739.0,10,1148.0
2025-06-02,SKU0023,0.0,2014.0,10,1148.0
2025-06-09,SKU0023,1807.0,1807.0,10,1148.0
2025-06-16,SKU0023,756.0,0.0,10,1148.0
2025-06-23,SKU0023,0.0,0.0,10,1148.0
2025-06-30,SKU0023,0.0,0.0,10,1148.0
2025-07-07,SKU0023,0.0,2014.0,10,1148.0
2025-07-14,SKU0023,0.0,0.0,10,1148.0
2025-07-21,SKU0023,0.0,0.0,10,1148.0
2025-07-28,SKU0023,0.0,0.0,10,1148.0
2025-08-04,SKU0023,0.0,1804.0,10,1148.0
2025-08-11,SKU0023,0.0,2264.0,10,1148.0
2025-08-18,SKU0023,0.0,0.0,10,1148.0
2025-08-25,SKU0023,0.0,0.0,10,1148.0
2025-09-01,SKU0023,0.0,2206.0,10,1148.0
2025-09-08,SKU0023,0.0,0.0,10,1148.0
2025-09-15,SKU0023,2162.0,2162.0,10,1148.0
2025-09-22,SKU0023,1755.0,0.0,10,1148.0
2025-09-29,SKU0023,1342.0,0.0,10,1148.0
2025-10-06,SKU0023,905.0,1684.0,10,1148.0
2025-10-13,SKU0023,2214.0,1763.0,10,1148.0
2025-10-20,SKU0023,1868.0,0.0,10,1148.0
2025-10-27,SKU0023,1379.0,0.0,10,1148.0
2025-11-03,SKU0023,863.0,2207.0,10,1148.0
2025-11-10,SKU0023,259.0,0.0,10,1148.0
2025-11-17,SKU0023,0.0,2164.0,10,1148.0
2025-11-24,SKU0023,0.0,0.0,10,1148.0
2025-12-01,SKU0023,0.0,0.0,10,1148.0
2025-12-08,SKU0023,0.0,0.0,10,1148.0
2025-12-15,SKU0023,0.0,1392.0,10,1148.0
2025-12-22,SKU0023,0.0,0.0,10,1148.0
2024-10-14,SKU0024,294.0,0.0,14,313.0
2024-10-21,SKU0024,595.0,391.0,14,313.0
2024-10-28,SKU0024,501.0,0.0,14,313.0
2024-11-04,SKU0024,413.0,0.0,14,313.0
2024-11-11,SKU0024,305.0,0.0,14,313.0
2024-11-18,SKU0024,200.0,0.0,14,313.0
2024-11-25,SKU0024,120.0,412.0,14,313.0
2024-12-02,SKU0024,0.0,540.0,14,313.0
2024-12-09,SKU0024,0.0,0.0,14,313.0
2024-12-16,SKU0024,0.0,0.0,14,313.0
2024-12-23,SKU0024,0.0,0.0,14,313.0
2024-12-30,SKU0024,0.0,486.0,14,313.0
2025-01-06,SKU0024,0.0,0.0,14,313.0
2025-01-13,SKU0024,0.0,0.0,14,313.0
2025-01-20,SKU0024,0.0,412.0,14,313.0
2025-01-27,SKU0024,0.0,558.0,14,313.0
2025-02-03,SKU0024,0.0,534.0,14,313.0
2025-02-10,SKU0024,452.0,452.0,14,313.0
2025-02-17,SKU0024,301.0,552.0,14,313.0
2025-02-24,SKU0024,164.0,439.0,14,313.0
2025-03-03,SKU0024,24.0,0.0,14,313.0
2025-03-10,SKU0024,0.0,0.0,14,313.0
2025-03-17,SKU0024,0.0,527.0,14,313.0
2025-03-24,SKU0024,0.0,0.0,14,313.0
2025-03-31,SKU0024,0.0,597.0,14,313.0
2025-04-07,SKU0024,0.0,402.0,14,313.0
2025-04-14,SKU0024,509.0,,14,313.0
2025-04-21,SKU0024,358.0,0.0,14,313.0
2025-04-28,SKU0024,232.0,458.0,14,313.0
2025-05-05,SKU0024,687.0,,14,313.0
2025-05-12,SKU0024,557.0,0.0,14,313.0
2025-05-19,SKU0024,427.0,0.0,14,313.0
2025-05-26,SKU0024,271.0,0.0,14,313.0
2025-06-02,SKU0024,106.0,0.0,14,313.0
2025-06-09,SKU0024,0.0,0.0,14,313.0
2025-06-16,SKU0024,0.0,0.0,14,313.0
2025-06-23,SKU0024,0.0,0.0,14,313.0
2025-06-30,SKU0024,0.0,587.0,14,313.0
2025-07-07,SKU0024,0.0,447.0,14,313.0
2025-07-14,SKU0024,0.0,0.0,14,313.0
2025-07-21,SKU0024,0.0,0.0,14,313.0
2025-07-28,SKU0024,0.0,0.0,14,313.0
2025-08-04,SKU0024,469.0,469.0,14,313.0
2025-08-11,SKU0024,380.0,0.0,14,313.0
2025-08-18,SKU0024,293.0,0.0,14,313.0
2025-08-25,SKU0024,217.0,0.0,14,313.0
2025-09-01,SKU0024,698.0,573.0,14,313.0
2025-09-08,SKU0024,618.0,0.0,14,313.0
2025-09-15,SKU0024,550.0,,14,313.0
2025-09-22,SKU0024,477.0,0.0,14,313.0
2025-09-29,SKU0024,399.0,0.0,14,313.0
2025-10-06,SKU0024,329.0,0.0,14,313.0
2025-10-13,SKU0024,663.0,410.0,14,313.0
2025-10-20,SKU0024,578.0,0.0,14,313.0
2025-10-27,SKU0024,476.0,0.0,14,313.0
2025-11-03,SKU0024,373.0,0.0,14,313.0
2025-11-10,SKU0024,269.0,0.0,14,313.0
2025-11-17,SKU0024,147.0,0.0,14,313.0
2025-11-24,SKU0024,617.0,574.0,14,313.0
2025-12-01,SKU0024,490.0,0.0,14,313.0
2025-12-08,SKU0024,362.0,0.0,14,313.0
2025-12-15,SKU0024,226.0,0.0,14,313.0
2025-12-22,SKU0024,104.0,407.0,14,313.0
2024-01-15,SKU0025,18.0,0.0,14,329.0
2024-01-22,SKU0025,0.0,399.0,14,329.0
2024-01-29,SKU0025,0.0,487.0,14,329.0
2024-02-05,SKU0025,0.0,0.0,14,329.0
2024-02-12,SKU0025,0.0,400.0,14,329.0
2024-02-19,SKU0025,0.0,0.0,14,329.0
2024-02-26,SKU0025,0.0,547.0,14,329.0
2024-03-04,SKU0025,0.0,521.0,14,329.0
2024-03-11,SKU0025,0.0,416.0,14,329.0
2024-03-18,SKU0025,0.0,578.0,14,329.0
2024-03-25,SKU0025,0.0,0.0,14,329.0
2024-04-01,SKU0025,0.0,564.0,14,329.0
2024-04-08,SKU0025,0.0,571.0,14,329.0
2024-04-15,SKU0025,0.0,558.0,14,329.0
2024-04-22,SKU0025,0.0,0.0,14,329.0
2024-04-29,SKU0025,0.0,0.0,14,329.0
2024-05-06,SKU0025,627.0,627.0,14,329.0
2024-05-13,SKU0025,458.0,0.0,14,329.0
2024-05-20,SKU0025,261.0,0.0,14,329.0
2024-05-27,SKU0025,103.0,0.0,14,329.0
2024-06-03,SKU0025,415.0,415.0,14,329.0
2024-06-10,SKU0025,251.0,0.0,14,329.0
2024-06-17,SKU0025,92.0,496.0,14,329.0
2024-06-24,SKU0025,0.0,0.0,14,329.0
2024-07-01,SKU0025,0.0,0.0,14,329.0
2024-07-08,SKU0025,0.0,445.0,14,329.0
2024-07-15,SKU0025,0.0,596.0,14,329.0
2024-07-22,SKU0025,0.0,0.0,14,329.0
2024-07-29,SKU0025,539.0,539.0,14,329.0
2024-08-05,SKU0025,423.0,0.0,14,329.0
2024-08-12,SKU0025,301.0,568.0,14,329.0
2024-08-19,SKU0025,211.0,614.0,14,329.0
2024-08-26,SKU0025,126.0,0.0,14,329.0
2024-09-02,SKU0025,24.0,0.0,14,329.0
2024-09-09,SKU0025,0.0,0.0,14,329.0
2024-09-16,SKU0025,0.0,487.0,14,329.0
2024-09-23,SKU0025,0.0,417.0,14,329.0
2024-09-30,SKU0025,0.0,637.0,14,329.0
2024-10-07,SKU0025,0.0,531.0,14,329.0
2024-10-14,SKU0025,0.0,628.0,14,329.0
2024-10-21,SKU0025,590.0,590.0,14,329.0
2024-10-28,SKU0025,495.0,0.0,14,329.0
2024-11-04,SKU0025,390.0,0.0,14,329.0
2024-11-11,SKU0025,288.0,0.0,14,329.0
2024-11-18,SKU0025,166.0,0.0,14,329.0
2024-11-25,SKU0025,68.0,0.0,14,329.0
2024-12-02,SKU0025,0.0,0.0,14,329.0
2024-12-09,SKU0025,0.0,0.0,14,329.0
2024-12-16,SKU0025,496.0,496.0,14,329.0
2024-12-23,SKU0025,387.0,0.0,14,329.0
2024-12-30,SKU0025,297.0,512.0,14,329.0
2025-01-06,SKU0025,186.0,0.0,14,329.0
2025-01-13,SKU0025,487.0,405.0,14,329.0
2025-01-20,SKU0025,331.0,0.0,14,329.0
2025-01-27,SKU0025,801.0,646.0,14,329.0
2025-02-03,SKU0025,649.0,0.0,14,329.0
2025-02-10,SKU0025,482.0,0.0,14,329.0
2025-02-17,SKU0025,322.0,0.0,14,329.0
2025-02-24,SKU0025,747.0,561.0,14,329.0
2025-03-03,SKU0025,600.0,0.0,14,329.0
2025-03-10,SKU0025,468.0,0.0,14,329.0
2025-03-17,SKU0025,339.0,0.0,14,329.0
2025-03-24,SKU0025,196.0,456.0,14,329.0
2025-03-31,SKU0025,42.0,459.0,14,329.0
2025-04-07,SKU0025,0.0,0.0,14,329.0
2025-04-14,SKU0025,643.0,643.0,14,329.0
2025-04-21,SKU0025,514.0,0.0,14,329.0
2025-04-28,SKU0025,352.0,0.0,14,329.0
2025-05-05,SKU0025,182.0,0.0,14,329.0
2025-05-12,SKU0025,421.0,406.0,14,329.0
2025-05-19,SKU0025,250.0,554.0,14,329.0
2025-05-26,SKU0025,121.0,0.0,14,329.0
2025-06-02,SKU0025,7.0,0.0,14,329.0
2025-06-09,SKU0025,0.0,517.0,14,329.0
2025-06-16,SKU0025,0.0,0.0,14,329.0
2025-06-23,SKU0025,467.0,467.0,14,329.0
2025-06-30,SKU0025,347.0,0.0,14,329.0
2025-07-07,SKU0025,256.0,0.0,14,329.0
2025-07-14,SKU0025,162.0,469.0,14,329.0
2025-07-21,SKU0025,68.0,0.0,14,329.0
2025-07-28,SKU0025,0.0,0.0,14,329.0
2025-08-04,SKU0025,0.0,468.0,14,329.0
2025-08-11,SKU0025,0.0,0.0,14,329.0
2025-08-18,SKU0025,0.0,613.0,14,329.0
2025-08-25,SKU0025,0.0,493.0,14,329.0
2025-09-01,SKU0025,0.0,468.0,14,329.0
2025-09-08,SKU0025,0.0,0.0,14,329.0
2025-09-15,SKU0025,0.0,,14,329.0
2025-09-22,SKU0025,0.0,0.0,14,329.0
2025-09-29,SKU0025,0.0,584.0,14,329.0
2025-10-06,SKU0025,460.0,460.0,14,329.0
2025-10-13,SKU0025,396.0,0.0,14,329.0
2025-10-20,SKU0025,340.0,0.0,14,329.0
2025-10-27,SKU0025,267.0,0.0,14,329.0
2025-11-03,SKU0025,180.0,537.0,14,329.0
2025-11-10,SKU0025,102.0,412.0,14,329.0
2025-11-17,SKU0025,440.0,426.0,14,329.0
2025-11-24,SKU0025,333.0,0.0,14,329.0
2025-12-01,SKU0025,213.0,632.0,14,329.0
2025-12-08,SKU0025,93.0,0.0,14,329.0
2025-12-15,SKU0025,0.0,0.0,14,329.0
2025-12-22,SKU0025,0.0,0.0,14,329.0
2024-12-02,SKU0026,3278.0,2369.0,10,1312.0
2024-12-09,SKU0026,2750.0,0.0,10,1312.0
2024-12-16,SKU0026,2220.0,0.0,10,1312.0
2024-12-23,SKU0026,1712.0,0.0,10,1312.0
2024-12-30,SKU0026,1134.0,2345.0,10,1312.0
2025-01-06,SKU0026,551.0,2474.0,10,1312.0
2025-01-13,SKU0026,0.0,0.0,10,1312.0
2025-01-20,SKU0026,0.0,,10,1312.0
2025-01-27,SKU0026,0.0,0.0,10,1312.0
2025-02-03,SKU0026,0.0,1599.0,10,1312.0
2025-02-10,SKU0026,0.0,2421.0,10,1312.0
2025-02-17,SKU0026,0.0,1589.0,10,1312.0
2025-02-24,SKU0026,0.0,2158.0,10,1312.0
2025-03-03,SKU0026,0.0,1837.0,10,1312.0
2025-03-10,SKU0026,1687.0,1687.0,10,1312.0
2025-03-17,SKU0026,1014.0,2338.0,10,1312.0
2025-03-24,SKU0026,111.0,0.0,10,1312.0
2025-03-31,SKU0026,2213.0,2213.0,10,1312.0
2025-04-07,SKU0026,1480.0,0.0,10,1312.0
2025-04-14,SKU0026,559.0,1901.0,10,1312.0
2025-04-21,SKU0026,0.0,0.0,10,1312.0
2025-04-28,SKU0026,0.0,0.0,10,1312.0
2025-05-05,SKU0026,0.0,0.0,10,1312.0
2025-05-12,SKU0026,0.0,0.0,10,1312.0
2025-05-19,SKU0026,0.0,0.0,10,1312.0
2025-05-26,SKU0026,0.0,2134.0,10,1312.0
2025-06-02,SKU0026,0.0,0.0,10,1312.0
2025-06-09,SKU0026,0.0,0.0,10,1312.0
2025-06-16,SKU0026,2471.0,2471.0,10,1312.0
2025-06-23,SKU0026,1469.0,0.0,10,1312.0
2025-06-30,SKU0026,720.0,0.0,10,1312.0
2025-07-07,SKU0026,93.0,0.0,10,1312.0
2025-07-14,SKU0026,0.0,1881.0,10,1312.0
2025-07-21,SKU0026,0.0,0.0,10,1312.0
2025-07-28,SKU0026,1769.0,1769.0,10,1312.0
2025-08-04,SKU0026,1116.0,2471.0,10,1312.0
2025-08-11,SKU0026,627.0,2340.0,10,1312.0
2025-08-18,SKU0026,104.0,1658.0,10,1312.0
2025-08-25,SKU0026,0.0,2287.0,10,1312.0
2025-09-01,SKU0026,0.0,0.0,10,1312.0
2025-09-08,SKU0026,0.0,2475.0,10,1312.0
2025-09-15,SKU0026,0.0,2288.0,10,1312.0
2025-09-22,SKU0026,0.0,1612.0,10,1312.0
2025-09-29,SKU0026,0.0,0.0,10,1312.0
2025-10-06,SKU0026,0.0,1982.0,10,1312.0
2025-10-13,SKU0026,0.0,0.0,10,1312.0
2025-10-20,SKU0026,0.0,0.0,10,1312.0
2025-10-27,SKU0026,0.0,0.0,10,1312.0
2025-11-03,SKU0026,0.0,1769.0,10,1312.0
2025-11-10,SKU0026,0.0,0.0,10,1312.0
2025-11-17,SKU0026,0.0,0.0,10,1312.0
2025-11-24,SKU0026,0.0,0.0,10,1312.0
2025-12-01,SKU0026,0.0,2365.0,10,1312.0
2025-12-08,SKU0026,1883.0,1883.0,10,1312.0
2025-12-15,SKU0026,3497.0,2428.0,10,1312.0
2025-12-22,SKU0026,2771.0,0.0,10,1312.0
2025-04-07,SKU0027,191.0,464.0,14,261.0
2025-04-14,SKU0027,92.0,513.0,14,261.0
2025-04-21,SKU0027,0.0,0.0,14,261.0
2025-04-28,SKU0027,0.0,0.0,14,261.0
2025-05-05,SKU0027,0.0,0.0,14,261.0
2025-05-12,SKU0027,0.0,0.0,14,261.0
2025-05-19,SKU0027,0.0,0.0,14,261.0
2025-05-26,SKU0027,0.0,457.0,14,261.0
2025-06-02,SKU0027,0.0,433.0,14,261.0
2025-06-09,SKU0027,0.0,0.0,14,261.0
2025-06-16,SKU0027,338.0,338.0,14,261.0
2025-06-23,SKU0027,195.0,410.0,14,261.0
2025-06-30,SKU0027,59.0,,14,261.0
2025-07-07,SKU0027,0.0,0.0,14,261.0
2025-07-14,SKU0027,0.0,0.0,14,261.0
2025-07-21,SKU0027,0.0,0.0,14,261.0
2025-07-28,SKU0027,0.0,0.0,14,261.0
2025-08-04,SKU0027,0.0,374.0,14,261.0
2025-08-11,SKU0027,0.0,434.0,14,261.0
2025-08-18,SKU0027,0.0,0.0,14,261.0
2025-08-25,SKU0027,327.0,327.0,14,261.0
2025-09-01,SKU0027,754.0,507.0,14,261.0
2025-09-08,SKU0027,676.0,0.0,14,261.0
2025-09-15,SKU0027,605.0,0.0,14,261.0
2025-09-22,SKU0027,535.0,0.0,14,261.0
2025-09-29,SKU0027,466.0,0.0,14,261.0
2025-10-06,SKU0027,387.0,0.0,14,261.0
2025-10-13,SKU0027,299.0,0.0,14,261.0
2025-10-20,SKU0027,230.0,0.0,14,261.0
2025-10-27,SKU0027,524.0,391.0,14,261.0
2025-11-03,SKU0027,430.0,0.0,14,261.0
2025-11-10,SKU0027,347.0,0.0,14,261.0
2025-11-17,SKU0027,258.0,462.0,14,261.0
2025-11-24,SKU0027,182.0,0.0,14,261.0
2025-12-01,SKU0027,605.0,521.0,14,261.0
2025-12-08,SKU0027,485.0,0.0,14,261.0
2025-12-15,SKU0027,371.0,0.0,14,261.0
2025-12-22,SKU0027,266.0,0.0,14,261.0
2025-02-10,SKU0028,384.0,0.0,10,376.0
2025-02-17,SKU0028,186.0,599.0,10,376.0
2025-02-24,SKU0028,0.0,0.0,10,376.0
2025-03-03,SKU0028,0.0,0.0,10,376.0
2025-03-10,SKU0028,636.0,636.0,10,376.0
2025-03-17,SKU0028,360.0,0.0,10,376.0
2025-03-24,SKU0028,120.0,503.0,10,376.0
2025-03-31,SKU0028,629.0,629.0,10,376.0
2025-04-07,SKU0028,409.0,0.0,10,376.0
2025-04-14,SKU0028,175.0,0.0,10,376.0
2025-04-21,SKU0028,0.0,474.0,10,376.0
2025-04-28,SKU0028,0.0,467.0,10,376.0
2025-05-05,SKU0028,0.0,0.0,10,376.0
2025-05-12,SKU0028,0.0,653.0,10,376.0
2025-05-19,SKU0028,0.0,561.0,10,376.0
2025-05-26,SKU0028,0.0,460.0,10,376.0
2025-06-02,SKU0028,0.0,0.0,10,376.0
2025-06-09,SKU0028,0.0,0.0,10,376.0
2025-06-16,SKU0028,0.0,654.0,10,376.0
2025-06-23,SKU0028,0.0,0.0,10,376.0
2025-06-30,SKU0028,0.0,625.0,10,376.0
2025-07-07,SKU0028,0.0,0.0,10,376.0
2025-07-14,SKU0028,0.0,0.0,10,376.0
2025-07-21,SKU0028,0.0,706.0,10,376.0
2025-07-28,SKU0028,0.0,607.0,10,376.0
2025-08-04,SKU0028,0.0,548.0,10,376.0
2025-08-11,SKU0028,0.0,569.0,10,376.0
2025-08-18,SKU0028,0.0,0.0,10,376.0
2025-08-25,SKU0028,0.0,549.0,10,376.0
2025-09-01,SKU0028,545.0,545.0,10,376.0
2025-09-08,SKU0028,434.0,0.0,10,376.0
2025-09-15,SKU0028,294.0,478.0,10,376.0
2025-09-22,SKU0028,179.0,646.0,10,376.0
2025-09-29,SKU0028,628.0,588.0,10,376.0
2025-10-06,SKU0028,496.0,0.0,10,376.0
2025-10-13,SKU0028,370.0,734.0,10,376.0
2025-10-20,SKU0028,255.0,0.0,10,376.0
2025-10-27,SKU0028,76.0,0.0,10,376.0
2025-11-03,SKU0028,0.0,0.0,10,376.0
2025-11-10,SKU0028,0.0,723.0,10,376.0
2025-11-17,SKU0028,0.0,674.0,10,376.0
2025-11-24,SKU0028,0.0,0.0,10,376.0
2025-12-01,SKU0028,591.0,591.0,10,376.0
2025-12-08,SKU0028,408.0,0.0,10,376.0
2025-12-15,SKU0028,193.0,0.0,10,376.0
2025-12-22,SKU0028,0.0,600.0,10,376.0
2025-04-14,SKU0029,1583.0,1249.0,14,741.0
2025-04-21,SKU0029,1224.0,0.0,14,741.0
2025-04-28,SKU0029,869.0,0.0,14,741.0
2025-05-05,SKU0029,535.0,1033.0,14,741.0
2025-05-12,SKU0029,207.0,1024.0,14,741.0
2025-05-19,SKU0029,0.0,0.0,14,741.0
2025-05-26,SKU0029,1142.0,1142.0,14,741.0
2025-06-02,SKU0029,799.0,0.0,14,741.0
2025-06-09,SKU0029,358.0,0.0,14,741.0
2025-06-16,SKU0029,0.0,1307.0,14,741.0
2025-06-23,SKU0029,0.0,904.0,14,741.0
2025-06-30,SKU0029,0.0,1394.0,14,741.0
2025-07-07,SKU0029,0.0,0.0,14,741.0
2025-07-14,SKU0029,0.0,1275.0,14,741.0
2025-07-21,SKU0029,0.0,1409.0,14,741.0
2025-07-28,SKU0029,0.0,1204.0,14,741.0
2025-08-04,SKU0029,0.0,0.0,14,741.0
2025-08-11,SKU0029,0.0,0.0,14,741.0
2025-08-18,SKU0029,0.0,0.0,14,741.0
2025-08-25,SKU0029,0.0,1011.0,14,741.0
2025-09-01,SKU0029,0.0,1280.0,14,741.0
2025-09-08,SKU0029,990.0,990.0,14,741.0
2025-09-15,SKU0029,821.0,0.0,14,741.0
2025-09-22,SKU0029,652.0,1349.0,14,741.0
2025-09-29,SKU0029,456.0,0.0,14,741.0
2025-10-06,SKU0029,287.0,0.0,14,741.0
2025-10-13,SKU0029,71.0,935.0,14,741.0
2025-10-20,SKU0029,1155.0,1155.0,14,741.0
2025-10-27,SKU0029,874.0,0.0,14,741.0
2025-11-03,SKU0029,574.0,0.0,14,741.0
2025-11-10,SKU0029,1248.0,953.0,14,741.0
2025-11-17,SKU0029,915.0,0.0,14,741.0
2025-11-24,SKU0029,717.0,0.0,14,741.0
2025-12-01,SKU0029,420.0,896.0,14,741.0
2025-12-08,SKU0029,90.0,0.0,14,741.0
2025-12-15,SKU0029,0.0,1381.0,14,741.0
2025-12-22,SKU0029,0.0,1190.0,14,741.0
2025-03-24,SKU0030,549.0,485.0,10,358.0
2025-03-31,SKU0030,306.0,568.0,10,358.0
2025-04-07,SKU0030,546.0,518.0,10,358.0
2025-04-14,SKU0030,261.0,0.0,10,358.0
2025-04-21,SKU0030,15.0,498.0,10,358.0
2025-04-28,SKU0030,0.0,0.0,10,358.0
2025-05-05,SKU0030,0.0,682.0,10,358.0
2025-05-12,SKU0030,0.0,0.0,10,358.0
2025-05-19,SKU0030,0.0,0.0,10,358.0
2025-05-26,SKU0030,609.0,609.0,10,358.0
2025-06-02,SKU0030,824.0,479.0,10,358.0
2025-06-09,SKU0030,465.0,0.0,10,358.0
2025-06-16,SKU0030,186.0,611.0,10,358.0
2025-06-23,SKU0030,0.0,675.0,10,358.0
2025-06-30,SKU0030,0.0,648.0,10,358.0
2025-07-07,SKU0030,0.0,697.0,10,358.0
2025-07-14,SKU0030,0.0,0.0,10,358.0
2025-07-21,SKU0030,0.0,0.0,10,358.0
2025-07-28,SKU0030,0.0,598.0,10,358.0
2025-08-04,SKU0030,0.0,534.0,10,358.0
2025-08-11,SKU0030,0.0,533.0,10,358.0
2025-08-18,SKU0030,613.0,613.0,10,358.0
2025-08-25,SKU0030,473.0,,10,358.0
2025-09-01,SKU0030,350.0,667.0,10,358.0
2025-09-08,SKU0030,197.0,0.0,10,358.0
2025-09-15,SKU0030,77.0,518.0,10,358.0
2025-09-22,SKU0030,437.0,437.0,10,358.0
2025-09-29,SKU0030,312.0,522.0,10,358.0
2025-10-06,SKU0030,209.0,463.0,10,358.0
2025-10-13,SKU0030,95.0,0.0,10,358.0
2025-10-20,SKU0030,0.0,644.0,10,358.0
2025-10-27,SKU0030,0.0,0.0,10,358.0
2025-11-03,SKU0030,0.0,0.0,10,358.0
2025-11-10,SKU0030,0.0,0.0,10,358.0
2025-11-17,SKU0030,0.0,608.0,10,358.0
2025-11-24,SKU0030,0.0,0.0,10,358.0
2025-12-01,SKU0030,0.0,465.0,10,358.0
2025-12-08,SKU0030,0.0,0.0,10,358.0
2025-12-15,SKU0030,0.0,0.0,10,358.0
2025-12-22,SKU0030,0.0,636.0,10,358.0
2024-02-19,SKU0031,188.0,0.0,7,93.0
2024-02-26,SKU0031,90.0,185.0,7,93.0
2024-03-04,SKU0031,9.0,0.0,7,93.0
2024-03-11,SKU0031,0.0,0.0,7,93.0
2024-03-18,SKU0031,0.0,136.0,7,93.0
2024-03-25,SKU0031,0.0,0.0,7,93.0
2024-04-01,SKU0031,0.0,,7,93.0
2024-04-08,SKU0031,0.0,0.0,7,93.0
2024-04-15,SKU0031,0.0,137.0,7,93.0
2024-04-22,SKU0031,0.0,0.0,7,93.0
2024-04-29,SKU0031,0.0,0.0,7,93.0
2024-05-06,SKU0031,0.0,134.0,7,93.0
2024-05-13,SKU0031,0.0,0.0,7,93.0
2024-05-20,SKU0031,0.0,158.0,7,93.0
2024-05-27,SKU0031,166.0,166.0,7,93.0
2024-06-03,SKU0031,189.0,118.0,7,93.0
2024-06-10,SKU0031,73.0,167.0,7,93.0
2024-06-17,SKU0031,0.0,0.0,7,93.0
2024-06-24,SKU0031,0.0,179.0,7,93.0
2024-07-01,SKU0031,0.0,0.0,7,93.0
2024-07-08,SKU0031,0.0,151.0,7,93.0
2024-07-15,SKU0031,167.0,167.0,7,93.0
2024-07-22,SKU0031,102.0,0.0,7,93.0
2024-07-29,SKU0031,47.0,0.0,7,93.0
2024-08-05,SKU0031,0.0,149.0,7,93.0
2024-08-12,SKU0031,0.0,0.0,7,93.0
2024-08-19,SKU0031,0.0,,7,93.0
2024-08-26,SKU0031,0.0,0.0,7,93.0
2024-09-02,SKU0031,0.0,0.0,7,93.0
2024-09-09,SKU0031,168.0,168.0,7,93.0
2024-09-16,SKU0031,112.0,0.0,7,93.0
2024-09-23,SKU0031,245.0,184.0,7,93.0
2024-09-30,SKU0031,208.0,0.0,7,93.0
2024-10-07,SKU0031,161.0,0.0,7,93.0
2024-10-14,SKU0031,112.0,0.0,7,93.0
2024-10-21,SKU0031,74.0,0.0,7,93.0
2024-10-28,SKU0031,192.0,175.0,7,93.0
