date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-06-26,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,26,6,Summer,0,,107.0,0.0,7.0,93.0
2024-06-27,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,26,6,Summer,0,,107.0,0.0,7.0,93.0
2024-06-28,SKU0044,12,28980.36,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,26,6,Summer,0,,107.0,0.0,7.0,93.0
2024-06-29,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,26,6,Summer,0,,107.0,0.0,7.0,93.0
2024-06-30,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,26,6,Summer,0,,107.0,0.0,7.0,93.0
2024-07-01,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,27,7,Summer,0,,36.0,124.0,7.0,93.0
2024-07-02,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,27,7,Summer,0,,36.0,124.0,7.0,93.0
2024-07-03,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,27,7,Summer,0,,36.0,124.0,7.0,93.0
2024-07-04,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,27,7,Summer,0,,36.0,124.0,7.0,93.0
2024-07-05,SKU0044,10,24150.300000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,27,7,Summer,0,,36.0,124.0,7.0,93.0
2024-07-06,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,27,7,Summer,0,,36.0,124.0,7.0,93.0
2024-07-07,SKU0044,15,36225.450000000004,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,27,7,Summer,0,,36.0,124.0,7.0,93.0
2024-07-08,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,28,7,Summer,0,,0.0,155.0,7.0,93.0
2024-07-09,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,28,7,Summer,0,,0.0,155.0,7.0,93.0
2024-07-10,SKU0044,11,26565.33,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,28,7,Summer,0,,0.0,155.0,7.0,93.0
2024-07-11,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,28,7,Summer,0,,0.0,155.0,7.0,93.0
2024-07-12,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,28,7,Summer,0,,0.0,155.0,7.0,93.0
2024-07-13,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,28,7,Summer,0,,0.0,155.0,7.0,93.0
2024-07-14,SKU0044,12,28980.36,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,28,7,Summer,0,,0.0,155.0,7.0,93.0
2024-07-15,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,29,7,Summer,0,,0.0,132.0,7.0,93.0
2024-07-16,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,29,7,Summer,0,,0.0,132.0,7.0,93.0
2024-07-17,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,29,7,Summer,0,,0.0,132.0,7.0,93.0
2024-07-18,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,29,7,Summer,0,,0.0,132.0,7.0,93.0
2024-07-19,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,29,7,Summer,0,,0.0,132.0,7.0,93.0
2024-07-20,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,29,7,Summer,0,,0.0,132.0,7.0,93.0
2024-07-21,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,29,7,Summer,0,,0.0,132.0,7.0,93.0
2024-07-22,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,30,7,Summer,0,,0.0,128.0,7.0,93.0
2024-07-23,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,30,7,Summer,0,,0.0,128.0,7.0,93.0
2024-07-24,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,30,7,Summer,0,,0.0,128.0,7.0,93.0
2024-07-25,SKU0044,15,36225.450000000004,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,30,7,Summer,0,,0.0,128.0,7.0,93.0
2024-07-26,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,30,7,Summer,0,,0.0,128.0,7.0,93.0
2024-07-27,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,30,7,Summer,0,,0.0,128.0,7.0,93.0
2024-07-28,SKU0044,12,28980.36,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,30,7,Summer,0,,0.0,128.0,7.0,93.0
2024-07-29,SKU0044,2,4830.06,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,31,7,Summer,0,,0.0,0.0,7.0,93.0
2024-07-30,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,31,7,Summer,0,,0.0,0.0,7.0,93.0
2024-07-31,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,31,7,Summer,0,,0.0,0.0,7.0,93.0
2024-08-01,SKU0044,10,24150.300000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,31,8,Summer,0,,0.0,0.0,7.0,93.0
2024-08-02,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,31,8,Summer,0,,0.0,0.0,7.0,93.0
2024-08-03,SKU0044,12,28980.36,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,31,8,Summer,0,,0.0,0.0,7.0,93.0
2024-08-04,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,31,8,Summer,0,,0.0,0.0,7.0,93.0
2024-08-05,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,32,8,Summer,0,,121.0,121.0,7.0,93.0
2024-08-06,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,32,8,Summer,0,,121.0,121.0,7.0,93.0
2024-08-07,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,32,8,Summer,0,,121.0,121.0,7.0,93.0
2024-08-08,SKU0044,1,2415.03,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,32,8,Summer,0,,121.0,121.0,7.0,93.0
2024-08-09,SKU0044,15,36225.450000000004,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,32,8,Summer,0,,121.0,121.0,7.0,93.0
2024-08-10,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,32,8,Summer,0,,121.0,121.0,7.0,93.0
2024-08-11,SKU0044,12,28980.36,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,32,8,Summer,0,,121.0,121.0,7.0,93.0
2024-08-12,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,33,8,Summer,0,,73.0,155.0,7.0,93.0
2024-08-13,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,33,8,Summer,0,,73.0,155.0,7.0,93.0
2024-08-14,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,33,8,Summer,0,,73.0,155.0,7.0,93.0
2024-08-15,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,33,8,Summer,1,,73.0,155.0,7.0,93.0
2024-08-16,SKU0044,11,26565.33,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,33,8,Summer,0,,73.0,155.0,7.0,93.0
2024-08-17,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,33,8,Summer,0,,73.0,155.0,7.0,93.0
2024-08-18,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,33,8,Summer,0,,73.0,155.0,7.0,93.0
2024-08-19,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,34,8,Summer,0,,15.0,160.0,7.0,93.0
2024-08-20,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,34,8,Summer,0,,15.0,160.0,7.0,93.0
2024-08-21,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,34,8,Summer,0,,15.0,160.0,7.0,93.0
2024-08-22,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,34,8,Summer,0,,15.0,160.0,7.0,93.0
2024-08-23,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,34,8,Summer,0,,15.0,160.0,7.0,93.0
2024-08-24,SKU0044,12,28980.36,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,34,8,Summer,0,,15.0,160.0,7.0,93.0
2024-08-25,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,34,8,Summer,0,,15.0,160.0,7.0,93.0
2024-08-26,SKU0044,14,33810.420000000006,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,35,8,Summer,0,,0.0,166.0,7.0,93.0
2024-08-27,SKU0044,2,4830.06,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,35,8,Summer,0,,0.0,166.0,7.0,93.0
2024-08-28,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,35,8,Summer,0,,0.0,166.0,7.0,93.0
2024-08-29,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,35,8,Summer,0,,0.0,166.0,7.0,93.0
2024-08-30,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,35,8,Summer,0,,0.0,166.0,7.0,93.0
2024-08-31,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,35,8,Summer,0,,0.0,166.0,7.0,93.0
2024-09-01,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,35,9,Autumn,0,,0.0,166.0,7.0,93.0
2024-09-02,SKU0044,2,4830.06,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,36,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-03,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,36,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-04,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,36,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-05,SKU0044,1,2415.03,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,36,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-06,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,36,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-07,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,36,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-08,SKU0044,10,24150.300000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,36,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-09,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,37,9,Autumn,0,,0.0,145.0,7.0,93.0
2024-09-10,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,37,9,Autumn,0,,0.0,145.0,7.0,93.0
2024-09-11,SKU0044,20,48300.600000000006,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,37,9,Autumn,0,,0.0,145.0,7.0,93.0
2024-09-12,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,37,9,Autumn,0,,0.0,145.0,7.0,93.0
2024-09-13,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,37,9,Autumn,0,,0.0,145.0,7.0,93.0
2024-09-14,SKU0044,13,31395.390000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,37,9,Autumn,0,,0.0,145.0,7.0,93.0
2024-09-15,SKU0044,13,31395.390000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,37,9,Autumn,0,,0.0,145.0,7.0,93.0
2024-09-16,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,38,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-17,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,38,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-18,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,38,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-19,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,38,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-20,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,38,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-21,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,38,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-22,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,38,9,Autumn,0,,0.0,0.0,7.0,93.0
2024-09-23,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,39,9,Autumn,0,,0.0,141.0,7.0,93.0
2024-09-24,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,39,9,Autumn,0,,0.0,141.0,7.0,93.0
2024-09-25,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,39,9,Autumn,0,,0.0,141.0,7.0,93.0
2024-09-26,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,39,9,Autumn,0,,0.0,141.0,7.0,93.0
2024-09-27,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,39,9,Autumn,0,,0.0,141.0,7.0,93.0
2024-09-28,SKU0044,14,33810.420000000006,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,39,9,Autumn,0,,0.0,141.0,7.0,93.0
2024-09-29,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,39,9,Autumn,0,,0.0,141.0,7.0,93.0
2024-09-30,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,40,9,Autumn,0,,0.0,168.0,7.0,93.0
2024-10-01,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,40,10,Autumn,0,,0.0,168.0,7.0,93.0
2024-10-02,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,40,10,Autumn,1,,0.0,168.0,7.0,93.0
2024-10-03,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,40,10,Autumn,0,,0.0,168.0,7.0,93.0
2024-10-04,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,40,10,Autumn,0,,0.0,168.0,7.0,93.0
2024-10-05,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,40,10,Autumn,0,,0.0,168.0,7.0,93.0
2024-10-06,SKU0044,2,4830.06,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,40,10,Autumn,0,,0.0,168.0,7.0,93.0
2024-10-07,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,41,10,Autumn,0,,127.0,127.0,7.0,93.0
2024-10-08,SKU0044,12,28980.36,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,41,10,Autumn,0,,127.0,127.0,7.0,93.0
2024-10-09,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,41,10,Autumn,0,,127.0,127.0,7.0,93.0
2024-10-10,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,41,10,Autumn,0,,127.0,127.0,7.0,93.0
2024-10-11,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,41,10,Autumn,0,,127.0,127.0,7.0,93.0
2024-10-12,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,41,10,Autumn,0,,127.0,127.0,7.0,93.0
2024-10-13,SKU0044,2,4830.06,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,41,10,Autumn,0,,127.0,127.0,7.0,93.0
2024-10-14,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,42,10,Autumn,0,,86.0,117.0,7.0,93.0
2024-10-15,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,42,10,Autumn,0,,86.0,117.0,7.0,93.0
2024-10-16,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,42,10,Autumn,0,,86.0,117.0,7.0,93.0
2024-10-17,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,42,10,Autumn,0,,86.0,117.0,7.0,93.0
2024-10-18,SKU0044,5,12075.150000000001,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,42,10,Autumn,0,,86.0,117.0,7.0,93.0
2024-10-19,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,42,10,Autumn,0,,86.0,117.0,7.0,93.0
2024-10-20,SKU0044,13,24919.440000000002,1916.88,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,42,10,Autumn,0,Festive Sale,86.0,117.0,7.0,93.0
2024-10-21,SKU0044,17,31903.050000000003,1876.65,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,43,10,Autumn,0,Festive Sale,30.0,0.0,7.0,93.0
2024-10-22,SKU0044,12,25669.44,2139.12,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,43,10,Autumn,0,Festive Sale,30.0,0.0,7.0,93.0
2024-10-23,SKU0044,11,23183.050000000003,2107.55,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,43,10,Autumn,0,Festive Sale,30.0,0.0,7.0,93.0
2024-10-24,SKU0044,5,10561.25,2112.25,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,43,10,Autumn,0,Festive Sale,30.0,0.0,7.0,93.0
2024-10-25,SKU0044,16,31022.4,1938.9,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,43,10,Autumn,0,Festive Sale,30.0,0.0,7.0,93.0
2024-10-26,SKU0044,15,28327.65,1888.51,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,43,10,Autumn,0,Festive Sale,30.0,0.0,7.0,93.0
2024-10-27,SKU0044,22,42117.020000000004,1914.41,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,43,10,Autumn,0,Festive Sale,30.0,0.0,7.0,93.0
2024-10-28,SKU0044,23,48262.049999999996,2098.35,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,44,10,Autumn,0,Festive Sale,180.0,180.0,7.0,93.0
2024-10-29,SKU0044,7,15103.759999999998,2157.68,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,44,10,Autumn,0,Festive Sale,180.0,180.0,7.0,93.0
2024-10-30,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,44,10,Autumn,0,,180.0,180.0,7.0,93.0
2024-10-31,SKU0044,2,4830.06,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,44,10,Autumn,0,,180.0,180.0,7.0,93.0
2024-11-01,SKU0044,12,28980.36,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,44,11,Autumn,0,,180.0,180.0,7.0,93.0
2024-11-02,SKU0044,10,24150.300000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,44,11,Autumn,0,,180.0,180.0,7.0,93.0
2024-11-03,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,44,11,Autumn,0,,180.0,180.0,7.0,93.0
2024-11-04,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,45,11,Autumn,0,,114.0,0.0,7.0,93.0
2024-11-05,SKU0044,11,26565.33,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,45,11,Autumn,0,,114.0,0.0,7.0,93.0
2024-11-06,SKU0044,15,36225.450000000004,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,45,11,Autumn,0,,114.0,0.0,7.0,93.0
2024-11-07,SKU0044,10,24150.300000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,45,11,Autumn,0,,114.0,0.0,7.0,93.0
2024-11-08,SKU0044,10,24150.300000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,45,11,Autumn,0,,114.0,0.0,7.0,93.0
2024-11-09,SKU0044,10,24150.300000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,45,11,Autumn,0,,114.0,0.0,7.0,93.0
2024-11-10,SKU0044,14,33810.420000000006,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,45,11,Autumn,0,,114.0,0.0,7.0,93.0
2024-11-11,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,46,11,Autumn,0,,40.0,0.0,7.0,93.0
2024-11-12,SKU0044,11,26565.33,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,46,11,Autumn,0,,40.0,0.0,7.0,93.0
2024-11-13,SKU0044,9,21735.27,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,46,11,Autumn,0,,40.0,0.0,7.0,93.0
2024-11-14,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,46,11,Autumn,0,,40.0,0.0,7.0,93.0
2024-11-15,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,46,11,Autumn,1,,40.0,0.0,7.0,93.0
2024-11-16,SKU0044,10,24150.300000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,46,11,Autumn,0,,40.0,0.0,7.0,93.0
2024-11-17,SKU0044,11,26565.33,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,46,11,Autumn,0,,40.0,0.0,7.0,93.0
2024-11-18,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,47,11,Autumn,0,,0.0,0.0,7.0,93.0
2024-11-19,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,47,11,Autumn,0,,0.0,0.0,7.0,93.0
2024-11-20,SKU0044,14,33810.420000000006,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,47,11,Autumn,0,,0.0,0.0,7.0,93.0
2024-11-21,SKU0044,13,31395.390000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,47,11,Autumn,0,,0.0,0.0,7.0,93.0
2024-11-22,SKU0044,7,16905.210000000003,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,47,11,Autumn,0,,0.0,0.0,7.0,93.0
2024-11-23,SKU0044,8,19320.24,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,47,11,Autumn,0,,0.0,0.0,7.0,93.0
2024-11-24,SKU0044,14,33810.420000000006,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,47,11,Autumn,0,,0.0,0.0,7.0,93.0
2024-11-25,SKU0044,14,29707.299999999996,2121.95,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,48,11,Autumn,0,Black Friday,130.0,130.0,7.0,93.0
2024-11-26,SKU0044,18,34416.36,1912.02,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,48,11,Autumn,0,Black Friday,130.0,130.0,7.0,93.0
2024-11-27,SKU0044,8,15374.72,1921.84,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,48,11,Autumn,0,Black Friday,130.0,130.0,7.0,93.0
2024-11-28,SKU0044,5,9324.15,1864.83,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,48,11,Autumn,0,Black Friday,130.0,130.0,7.0,93.0
2024-11-29,SKU0044,21,38773.56,1846.36,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,48,11,Autumn,0,Black Friday,130.0,130.0,7.0,93.0
2024-11-30,SKU0044,20,37131.4,1856.57,1,Small Appliances,Climate,2024-03-23,1353.46,2415.03,48,11,Autumn,0,Black Friday,130.0,130.0,7.0,93.0
2024-12-01,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,48,12,Winter,0,,130.0,130.0,7.0,93.0
2024-12-02,SKU0044,3,7245.09,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,49,12,Winter,0,,69.0,177.0,7.0,93.0
2024-12-03,SKU0044,4,9660.12,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,49,12,Winter,0,,69.0,177.0,7.0,93.0
2024-12-04,SKU0044,11,26565.33,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,49,12,Winter,0,,69.0,177.0,7.0,93.0
2024-12-05,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,49,12,Winter,0,,69.0,177.0,7.0,93.0
2024-12-06,SKU0044,11,26565.33,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,49,12,Winter,0,,69.0,177.0,7.0,93.0
2024-12-07,SKU0044,6,14490.18,2415.03,0,Small Appliances,Climate,2024-03-23,1353.46,2415.03,49,12,Winter,0,,69.0,177.0,7.0,93.0
